ingredient_id,ciqual_alim_code,aliment_name,component_id,component_name,normalized_value,normalized_unit,confidence_code,confidence,source_citation
ING-PLANT-QUINOA-000001,9340,"Quinoa, cru",FAT_SAT,AG saturés (g/100 g),0.71,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-AMARANTE-000001,9345,"Amarante, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",1560.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-AMARANTE-000001,9345,"Amarante, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",369.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-AMARANTE-000001,9345,"Amarante, crue",WATER,Eau (g/100 g),11.3,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-AMARANTE-000001,9345,"Amarante, crue",SALT,Sel chlorure de sodium (g/100 g),0.01,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-AMARANTE-000001,9345,"Amarante, crue",NA,Sodium (mg/100 g),4.0,mg,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-AMARANTE-000001,9345,"Amarante, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",14.5,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-AMARANTE-000001,9345,"Amarante, crue",CARB,Glucides (g/100 g),58.6,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-AMARANTE-000001,9345,"Amarante, crue",SUGAR,Sucres (g/100 g),1.68,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-AMARANTE-000001,9345,"Amarante, crue",FIBER,Fibres alimentaires (g/100 g),6.7,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-AMARANTE-000001,9345,"Amarante, crue",FAT,Lipides (g/100 g),7.02,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-AMARANTE-000001,9345,"Amarante, crue",FAT_SAT,AG saturés (g/100 g),1.46,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SORGHO-000001,9360,"Sorgho complet, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",1470.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SORGHO-000001,9360,"Sorgho complet, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",349.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SORGHO-000001,9360,"Sorgho complet, cru",WATER,Eau (g/100 g),12.4,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SORGHO-000001,9360,"Sorgho complet, cru",SALT,Sel chlorure de sodium (g/100 g),0.005,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SORGHO-000001,9360,"Sorgho complet, cru",NA,Sodium (mg/100 g),2.0,mg,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SORGHO-000001,9360,"Sorgho complet, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",10.6,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SORGHO-000001,9360,"Sorgho complet, cru",CARB,Glucides (g/100 g),65.4,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SORGHO-000001,9360,"Sorgho complet, cru",SUGAR,Sucres (g/100 g),2.48,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SORGHO-000001,9360,"Sorgho complet, cru",FIBER,Fibres alimentaires (g/100 g),6.7,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SORGHO-000001,9360,"Sorgho complet, cru",FAT,Lipides (g/100 g),3.46,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SORGHO-000001,9360,"Sorgho complet, cru",FAT_SAT,AG saturés (g/100 g),0.61,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SARRASIN-000001,9380,"Sarrasin complet, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",1530.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SARRASIN-000001,9380,"Sarrasin complet, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",362.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SARRASIN-000001,9380,"Sarrasin complet, cru",WATER,Eau (g/100 g),9.75,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SARRASIN-000001,9380,"Sarrasin complet, cru",SALT,Sel chlorure de sodium (g/100 g),0.0025,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SARRASIN-000001,9380,"Sarrasin complet, cru",NA,Sodium (mg/100 g),1.0,mg,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SARRASIN-000001,9380,"Sarrasin complet, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",13.3,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SARRASIN-000001,9380,"Sarrasin complet, cru",CARB,Glucides (g/100 g),67.5,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SARRASIN-000001,9380,"Sarrasin complet, cru",FIBER,Fibres alimentaires (g/100 g),4.0,g,D,0.6,"ANSES Ciqual 2025-11-03 — Saxholt E, Christensen AT, Møller A, Hartkopp HB, Hess Ygil K, Hels OH (2009). Danish Food Composition Databank, revision 7.01. Department of Nutrition, National Food Institute, Technical University of Denmark, version 7.1, 2009."
ING-PLANT-SARRASIN-000001,9380,"Sarrasin complet, cru",FAT,Lipides (g/100 g),3.4,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SARRASIN-000001,9380,"Sarrasin complet, cru",FAT_SAT,AG saturés (g/100 g),0.74,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SEIGLE-000001,9390,"Seigle complet, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",1400.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SEIGLE-000001,9390,"Seigle complet, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",332.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SEIGLE-000001,9390,"Seigle complet, cru",WATER,Eau (g/100 g),10.6,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SEIGLE-000001,9390,"Seigle complet, cru",SALT,Sel chlorure de sodium (g/100 g),0.005,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SEIGLE-000001,9390,"Seigle complet, cru",NA,Sodium (mg/100 g),2.0,mg,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SEIGLE-000001,9390,"Seigle complet, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",11.1,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SEIGLE-000001,9390,"Seigle complet, cru",CARB,Glucides (g/100 g),60.8,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-SEIGLE-000001,9390,"Seigle complet, cru",SUGAR,Sucres (g/100 g),0.98,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SEIGLE-000001,9390,"Seigle complet, cru",FIBER,Fibres alimentaires (g/100 g),15.1,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SEIGLE-000001,9390,"Seigle complet, cru",FAT,Lipides (g/100 g),1.63,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-SEIGLE-000001,9390,"Seigle complet, cru",FAT_SAT,AG saturés (g/100 g),0.2,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-TECH-FARINEDEBLTE-000001,9410,Farine de blé tendre ou froment T110,ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",1450.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDEBLTE-000001,9410,Farine de blé tendre ou froment T110,ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",343.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDEBLTE-000001,9410,Farine de blé tendre ou froment T110,WATER,Eau (g/100 g),12.4,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDEBLTE-000001,9410,Farine de blé tendre ou froment T110,PROTEIN,"Protéines, N x 6.25 (g/100 g)",10.3,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDEBLTE-000001,9410,Farine de blé tendre ou froment T110,CARB,Glucides (g/100 g),68.6,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDEBLTE-000001,9410,Farine de blé tendre ou froment T110,SUGAR,Sucres (g/100 g),1.6,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDEBLTE-000001,9410,Farine de blé tendre ou froment T110,FIBER,Fibres alimentaires (g/100 g),6.8,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDEBLTE-000001,9410,Farine de blé tendre ou froment T110,FAT,Lipides (g/100 g),1.5,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDEBLTE-000001,9410,Farine de blé tendre ou froment T110,FAT_SAT,AG saturés (g/100 g),0.27,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDEPEAU-000001,9480,Farine d'épeautre (grand épeautre),ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",1490.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDEPEAU-000001,9480,Farine d'épeautre (grand épeautre),ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",352.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDEPEAU-000001,9480,Farine d'épeautre (grand épeautre),WATER,Eau (g/100 g),10.8,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDEPEAU-000001,9480,Farine d'épeautre (grand épeautre),PROTEIN,"Protéines, N x 6.25 (g/100 g)",12.5,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDEPEAU-000001,9480,Farine d'épeautre (grand épeautre),CARB,Glucides (g/100 g),64.0,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDEPEAU-000001,9480,Farine d'épeautre (grand épeautre),SUGAR,Sucres (g/100 g),1.3,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDEPEAU-000001,9480,Farine d'épeautre (grand épeautre),FIBER,Fibres alimentaires (g/100 g),9.3,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDEPEAU-000001,9480,Farine d'épeautre (grand épeautre),FAT,Lipides (g/100 g),3.0,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDEPEAU-000001,9480,Farine d'épeautre (grand épeautre),FAT_SAT,AG saturés (g/100 g),0.5,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDERIZ-000001,9520,Farine de riz,ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",1510.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDERIZ-000001,9520,Farine de riz,ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",357.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDERIZ-000001,9520,Farine de riz,WATER,Eau (g/100 g),11.4,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDERIZ-000001,9520,Farine de riz,PROTEIN,"Protéines, N x 6.25 (g/100 g)",8.0,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDERIZ-000001,9520,Farine de riz,CARB,Glucides (g/100 g),73.9,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDERIZ-000001,9520,Farine de riz,SUGAR,Sucres (g/100 g),0.9,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDERIZ-000001,9520,Farine de riz,FIBER,Fibres alimentaires (g/100 g),3.3,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDERIZ-000001,9520,Farine de riz,FAT,Lipides (g/100 g),2.5,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDERIZ-000001,9520,Farine de riz,FAT_SAT,AG saturés (g/100 g),0.46,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2016 (MS 2.1)
ING-TECH-FARINEDESEIG-000001,9530,Farine de seigle T170,ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",1320.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDESEIG-000001,9530,Farine de seigle T170,ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",315.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDESEIG-000001,9530,Farine de seigle T170,WATER,Eau (g/100 g),10.8,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-TECH-FARINEDESEIG-000001,9530,Farine de seigle T170,SALT,Sel chlorure de sodium (g/100 g),0.005,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-TECH-FARINEDESEIG-000001,9530,Farine de seigle T170,NA,Sodium (mg/100 g),2.0,mg,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-TECH-FARINEDESEIG-000001,9530,Farine de seigle T170,PROTEIN,"Protéines, N x 6.25 (g/100 g)",17.1,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDESEIG-000001,9530,Farine de seigle T170,CARB,Glucides (g/100 g),44.8,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDESEIG-000001,9530,Farine de seigle T170,SUGAR,Sucres (g/100 g),2.31,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-TECH-FARINEDESEIG-000001,9530,Farine de seigle T170,FIBER,Fibres alimentaires (g/100 g),23.8,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-TECH-FARINEDESEIG-000001,9530,Farine de seigle T170,FAT,Lipides (g/100 g),2.22,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-TECH-FARINEDESEIG-000001,9530,Farine de seigle T170,FAT_SAT,AG saturés (g/100 g),0.27,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-TECH-FARINEDESARR-000001,9540,Farine de sarrasin,ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",1470.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-TECH-FARINEDESARR-000001,9540,Farine de sarrasin,ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",348.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
