nutrition_record_id,ingredient_id,ingredient_state_id,canonical_name_fr,source_id,source_food_id,source_food_name,source_version,source_country,component_id,component_name,component_group,original_value,original_unit,normalized_value,normalized_unit,basis,value_qualifier,value_type,min_value,max_value,sample_count,analytical_method,derivation_method,data_date,retrieval_date,source_url,confidence,mapping_confidence,notes
NUTR-0000096,ING-DAIRY-LAITENTIER-000001,pasteurized,Lait entier,CIQUAL,19000,"Lait entier, UHT",2024-2025,France,LACTOSE,Lactose,carbohydrate,4.65,g,4.65,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000097,ING-DAIRY-LAITENTIER-000001,pasteurized,Lait entier,CIQUAL,19000,"Lait entier, UHT",2024-2025,France,CA,Calcium,mineral,119,mg,119,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000098,ING-DAIRY-LAITENTIER-000001,pasteurized,Lait entier,CIQUAL,19000,"Lait entier, UHT",2024-2025,France,P,Phosphore,mineral,92,mg,92,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000099,ING-DAIRY-LAITENTIER-000001,pasteurized,Lait entier,CIQUAL,19000,"Lait entier, UHT",2024-2025,France,NA,Sodium,mineral,43,mg,43,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000100,ING-DAIRY-LAITENTIER-000001,pasteurized,Lait entier,CIQUAL,19000,"Lait entier, UHT",2024-2025,France,K,Potassium,mineral,151,mg,151,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000101,ING-DAIRY-LAITENTIER-000001,pasteurized,Lait entier,CIQUAL,19000,"Lait entier, UHT",2024-2025,France,MG,Magnésium,mineral,11,mg,11,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000102,ING-DAIRY-LAITENTIER-000001,pasteurized,Lait entier,CIQUAL,19000,"Lait entier, UHT",2024-2025,France,VITA,Vitamine A (équivalent rétinol),vitamin,56,µg,56,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000103,ING-DAIRY-LAITENTIER-000001,pasteurized,Lait entier,CIQUAL,19000,"Lait entier, UHT",2024-2025,France,VITD,Vitamine D,vitamin,0.2,µg,0.2,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000104,ING-DAIRY-LAITENTIER-000001,pasteurized,Lait entier,CIQUAL,19000,"Lait entier, UHT",2024-2025,France,VITB12,Vitamine B12,vitamin,0.45,µg,0.45,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000105,ING-DAIRY-LAITENTIER-000001,pasteurized,Lait entier,CIQUAL,19000,"Lait entier, UHT",2024-2025,France,RIBFL,Vitamine B2 (riboflavine),vitamin,0.18,mg,0.18,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000106,ING-TECH-HUILEDOLIVEV-000001,extracted,Huile d'olive vierge extra,CIQUAL,17010,Huile d'olive vierge extra,2024-2025,France,ENERCKCAL,Énergie (kcal),energy,900,kcal,900,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000107,ING-TECH-HUILEDOLIVEV-000001,extracted,Huile d'olive vierge extra,CIQUAL,17010,Huile d'olive vierge extra,2024-2025,France,WATER,Eau,matrix,0.1,g,0.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000108,ING-TECH-HUILEDOLIVEV-000001,extracted,Huile d'olive vierge extra,CIQUAL,17010,Huile d'olive vierge extra,2024-2025,France,FAT,Lipides totaux,macronutrient,100,g,100,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000109,ING-TECH-HUILEDOLIVEV-000001,extracted,Huile d'olive vierge extra,CIQUAL,17010,Huile d'olive vierge extra,2024-2025,France,FAT_SAT,Acides gras saturés,lipid,14.5,g,14.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000110,ING-TECH-HUILEDOLIVEV-000001,extracted,Huile d'olive vierge extra,CIQUAL,17010,Huile d'olive vierge extra,2024-2025,France,FAT_MONO,Acides gras mono-insaturés,lipid,75.2,g,75.2,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000111,ING-TECH-HUILEDOLIVEV-000001,extracted,Huile d'olive vierge extra,CIQUAL,17010,Huile d'olive vierge extra,2024-2025,France,FAT_POLY,Acides gras poly-insaturés,lipid,7.2,g,7.2,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000112,ING-TECH-HUILEDOLIVEV-000001,extracted,Huile d'olive vierge extra,CIQUAL,17010,Huile d'olive vierge extra,2024-2025,France,VITE,Vitamine E (α-tocophérol),vitamin,21,mg,21,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000113,ING-TECH-HUILEDOLIVEV-000001,extracted,Huile d'olive vierge extra,CIQUAL,17010,Huile d'olive vierge extra,2024-2025,France,POLYPHEN,Polyphénols totaux,bioactive,200,mg,200,mg,per_100g_edible_part,ESTIMATED,analytical_database,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000114,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,ENERCKCAL,Énergie (kcal),energy,364,kcal,364,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000115,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,WATER,Eau,matrix,14.0,g,14.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000116,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,PROTEIN,Protéines,macronutrient,10.3,g,10.3,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000117,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,FAT,Lipides totaux,macronutrient,1.1,g,1.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000118,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,CARB,Glucides totaux,macronutrient,72.3,g,72.3,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000119,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,STARCH,Amidon,carbohydrate,68.0,g,68.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000120,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,SUGAR,Sucres totaux,carbohydrate,1.7,g,1.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000121,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,FIBER,Fibres alimentaires,carbohydrate,2.5,g,2.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000122,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,NA,Sodium,mineral,2,mg,2,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000123,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,FE,Fer,mineral,1.5,mg,1.5,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000124,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,THIAMIN,Vitamine B1 (thiamine),vitamin,0.12,mg,0.12,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000125,ING-TECH-FARINEDEBLTE-000001,milled,Farine de blé tendre,CIQUAL,15020+100,Farine de blé tendre type 55/65,2024-2025,France,NIA,Vitamine B3 (niacine),vitamin,1.4,mg,1.4,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000126,ING-TECH-SUCREBLANC-000001,crystallized,Sucre blanc,CIQUAL,13100,Sucre blanc,2024-2025,France,ENERCKCAL,Énergie (kcal),energy,387,kcal,387,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000127,ING-TECH-SUCREBLANC-000001,crystallized,Sucre blanc,CIQUAL,13100,Sucre blanc,2024-2025,France,WATER,Eau,matrix,0.04,g,0.04,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000128,ING-TECH-SUCREBLANC-000001,crystallized,Sucre blanc,CIQUAL,13100,Sucre blanc,2024-2025,France,CARB,Glucides totaux,macronutrient,99.8,g,99.8,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000129,ING-TECH-SUCREBLANC-000001,crystallized,Sucre blanc,CIQUAL,13100,Sucre blanc,2024-2025,France,SUCROSE,Saccharose,carbohydrate,99.8,g,99.8,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000130,ING-TECH-SUCREBLANC-000001,crystallized,Sucre blanc,CIQUAL,13100,Sucre blanc,2024-2025,France,NA,Sodium,mineral,1,mg,1,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000131,ING-TECH-SUCREBLANC-000001,crystallized,Sucre blanc,CIQUAL,13100,Sucre blanc,2024-2025,France,K,Potassium,mineral,2,mg,2,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000132,ING-TECH-SUCREBLANC-000001,crystallized,Sucre blanc,CIQUAL,13100,Sucre blanc,2024-2025,France,CA,Calcium,mineral,1,mg,1,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000133,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,ENERCKCAL,Énergie (kcal),energy,304,kcal,304,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000134,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,WATER,Eau,matrix,17.1,g,17.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000135,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,CARB,Glucides totaux,macronutrient,82.4,g,82.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000136,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,SUGAR,Sucres totaux,carbohydrate,82.1,g,82.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000137,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,GLUCOSE,Glucose,carbohydrate,35.7,g,35.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000138,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,FRUCTOSE,Fructose,carbohydrate,40.9,g,40.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000139,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,SUCROSE,Saccharose,carbohydrate,1.3,g,1.3,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000140,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,MALTOSE,Maltose,carbohydrate,2.8,g,2.8,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000141,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,NA,Sodium,mineral,4,mg,4,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000142,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,K,Potassium,mineral,52,mg,52,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000143,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,CA,Calcium,mineral,6,mg,6,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000144,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,FE,Fer,mineral,0.42,mg,0.42,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000145,ING-TECH-MIEL-000001,raw,Miel,CIQUAL,13120,Miel,2024-2025,France,VITC,Vitamine C,vitamin,0.5,mg,0.5,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000146,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,ENERCKCAL,Énergie (kcal),energy,598,kcal,598,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000147,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,WATER,Eau,matrix,1.4,g,1.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000148,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,PROTEIN,Protéines,macronutrient,7.79,g,7.79,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000149,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,FAT,Lipides totaux,macronutrient,42.6,g,42.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000150,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,FAT_SAT,Acides gras saturés,lipid,24.5,g,24.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000151,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,FAT_MONO,Acides gras mono-insaturés,lipid,12.8,g,12.8,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000152,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,FAT_POLY,Acides gras poly-insaturés,lipid,1.3,g,1.3,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000153,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,CARB,Glucides totaux,macronutrient,45.9,g,45.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000154,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,SUGAR,Sucres totaux,carbohydrate,24.0,g,24.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000155,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,FIBER,Fibres alimentaires,carbohydrate,10.9,g,10.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000156,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,FE,Fer,mineral,11.9,mg,11.9,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000157,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,MG,Magnésium,mineral,228,mg,228,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000158,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,P,Phosphore,mineral,308,mg,308,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000159,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,K,Potassium,mineral,715,mg,715,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000160,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,CA,Calcium,mineral,73,mg,73,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000161,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,ZN,Zinc,mineral,3.3,mg,3.3,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000162,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,THEOBROM,Théobromine,bioactive,802,mg,802,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000163,ING-TECH-CHOCOLATNOIR-000001,conched,Chocolat noir 70%,USDAFDC,170271,Dark chocolate 70-85% cacao,2024-2025,United States,CAFFEINE,Caféine,bioactive,80,mg,80,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.90,0.90,
NUTR-0000164,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,ENERCKCAL,Énergie (kcal),energy,300,kcal,300,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000165,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,WATER,Eau,matrix,63.5,g,63.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000166,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,PROTEIN,Protéines,macronutrient,2.6,g,2.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000167,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,FAT,Lipides totaux,macronutrient,30.0,g,30.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000168,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,FAT_SAT,Acides gras saturés,lipid,19.0,g,19.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000169,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,FAT_MONO,Acides gras mono-insaturés,lipid,8.7,g,8.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000170,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,FAT_POLY,Acides gras poly-insaturés,lipid,1.1,g,1.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000171,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,CHOLEST,Cholestérol,lipid,95,mg,95,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000172,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,LACTOSE,Lactose,carbohydrate,2.7,g,2.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000173,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,NA,Sodium,mineral,27,mg,27,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000174,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,CA,Calcium,mineral,65,mg,65,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000175,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,VITA,Vitamine A (équivalent rétinol),vitamin,180,µg,180,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000176,ING-DAIRY-CRMELIQUIDEE-000001,pasteurized,Crème liquide entière,CIQUAL,19450,Crème liquide entière (30% MG),2024-2025,France,VITD,Vitamine D,vitamin,0.5,µg,0.5,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000177,ING-BEV-CAFESPRESSO-000001,brewed,Café espresso,USDAFDC,171688,"Coffee, espresso",2024-2025,Italy/US generic,ENERCKCAL,Énergie (kcal),energy,9,kcal,9,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000178,ING-BEV-CAFESPRESSO-000001,brewed,Café espresso,USDAFDC,171688,"Coffee, espresso",2024-2025,Italy/US generic,WATER,Eau,matrix,97.0,g,97.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000179,ING-BEV-CAFESPRESSO-000001,brewed,Café espresso,USDAFDC,171688,"Coffee, espresso",2024-2025,Italy/US generic,PROTEIN,Protéines,macronutrient,0.12,g,0.12,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000180,ING-BEV-CAFESPRESSO-000001,brewed,Café espresso,USDAFDC,171688,"Coffee, espresso",2024-2025,Italy/US generic,FAT,Lipides totaux,macronutrient,0.18,g,0.18,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000181,ING-BEV-CAFESPRESSO-000001,brewed,Café espresso,USDAFDC,171688,"Coffee, espresso",2024-2025,Italy/US generic,CARB,Glucides totaux,macronutrient,1.7,g,1.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000182,ING-BEV-CAFESPRESSO-000001,brewed,Café espresso,USDAFDC,171688,"Coffee, espresso",2024-2025,Italy/US generic,CAFFEINE,Caféine,bioactive,212,mg,212,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000183,ING-BEV-CAFESPRESSO-000001,brewed,Café espresso,USDAFDC,171688,"Coffee, espresso",2024-2025,Italy/US generic,NA,Sodium,mineral,4,mg,4,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000184,ING-BEV-CAFESPRESSO-000001,brewed,Café espresso,USDAFDC,171688,"Coffee, espresso",2024-2025,Italy/US generic,K,Potassium,mineral,115,mg,115,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000185,ING-BEV-VINROUGE-000001,fermented,Vin rouge,CIQUAL,52000,Vin rouge,2024-2025,France,ENERCKCAL,Énergie (kcal),energy,80,kcal,80,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000186,ING-BEV-VINROUGE-000001,fermented,Vin rouge,CIQUAL,52000,Vin rouge,2024-2025,France,WATER,Eau,matrix,86.5,g,86.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000187,ING-BEV-VINROUGE-000001,fermented,Vin rouge,CIQUAL,52000,Vin rouge,2024-2025,France,ALCOHOL,Alcool (éthanol),macronutrient,9.5,g,9.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000188,ING-BEV-VINROUGE-000001,fermented,Vin rouge,CIQUAL,52000,Vin rouge,2024-2025,France,PROTEIN,Protéines,macronutrient,0.07,g,0.07,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000189,ING-BEV-VINROUGE-000001,fermented,Vin rouge,CIQUAL,52000,Vin rouge,2024-2025,France,CARB,Glucides totaux,macronutrient,3.0,g,3.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000190,ING-BEV-VINROUGE-000001,fermented,Vin rouge,CIQUAL,52000,Vin rouge,2024-2025,France,SUGAR,Sucres totaux,carbohydrate,0.6,g,0.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
NUTR-0000191,ING-BEV-VINROUGE-000001,fermented,Vin rouge,CIQUAL,52000,Vin rouge,2024-2025,France,NA,Sodium,mineral,4,mg,4,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,,0.95,0.90,
