ingredient_id,canonical_name_fr,canonical_name_en,aliases_fr,aliases_en,scientific_name,kingdom_or_origin,category_level_1,category_level_2,category_level_3,source_organism,anatomical_part,ingredient_class,raw_or_intermediate,processing_state,physical_form,fermented,dried,smoked,roasted,concentrated,alcoholic,generic_abv_range,country_or_region_relevance,foodon_id,langual_ids,foodex2_code,ciqual_ids,usda_fdc_ids,other_external_ids,allergen_tags,regulatory_notes,source_refs,confidence,review_status,notes
ING-DAIRY-CRMELIQUIDEA-000001,Crème liquide allégée,Light cream,crème liquide allégée,light cream,Bos taurus,Animalia,animal,produit laitier,crème,Bos taurus,matière grasse laitière,crème,intermediate,pasteurized,emulsion,,,,,,,,,FOODON:0330240,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-CRMEPAISSE-000001,Crème épaisse,Clotted cream,crème épaisse,clotted cream,Bos taurus,Animalia,animal,produit laitier,crème,Bos taurus,matière grasse laitière,crème,intermediate,pasteurized,emulsion,,,,,,,,,FOODON:0330240,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-CRMEDOUBLE-000001,Crème double,Double cream,crème double,double cream,Bos taurus,Animalia,animal,produit laitier,crème,Bos taurus,matière grasse laitière,crème,intermediate,pasteurized,emulsion,,,,,,,,,FOODON:0330240,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-CRMEAIGRE-000001,Crème aigre,Sour cream,crème aigre,sour cream,Bos taurus,Animalia,animal,produit laitier,crème,Bos taurus,matière grasse laitière,crème,intermediate,pasteurized,emulsion,,,,,,,,,FOODON:0330240,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-CRMEFRACHEDI-000001,Crème fraîche d'Isigny,Crème fraîche d'Isigny,crème fraîche d'isigny,crème fraîche d'isigny,Bos taurus,Animalia,animal,produit laitier,crème,Bos taurus,matière grasse laitière,crème,intermediate,pasteurized,emulsion,,,,,,,,,FOODON:0330240,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-CRMEDECOCO-000001,Crème de coco,Coconut cream,crème de coco,coconut cream,Cocos nucifera,Animalia,animal,produit laitier,crème,Cocos nucifera,matière grasse laitière,crème,intermediate,pasteurized,emulsion,,,,,,,,,FOODON:0330240,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-BABEURRE-000001,Babeurre,Buttermilk,babeurre,buttermilk,Bos taurus,Animalia,animal,produit laitier,crème,Bos taurus,matière grasse laitière,babeurre,intermediate,pasteurized,emulsion,,,,,,,,,FOODON:0330240,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-BEURREDOUX-000001,Beurre doux,"Butter, unsalted",beurre|beurre fin,butter|unsalted butter,Bos taurus,Animalia,animal,produit laitier,matière grasse laitière,Bos taurus,matière grasse du lait,beurre,intermediate,churned,solid,,,,,,,,,FOODON:0330255,,,16400,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-BEURREDEMISE-000001,Beurre demi-sel,Slightly salted butter,beurre demi-sel,lightly salted butter,Bos taurus,Animalia,animal,produit laitier,matière grasse laitière,Bos taurus,matière grasse du lait,beurre,intermediate,churned,solid,,,,,,,,,FOODON:0330256,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-BEURRECLARIF-000001,Beurre clarifié (ghee),Ghee,ghee|beurre clarifié|beurre noisette,ghee|clarified butter|brown butter,Bos taurus,Animalia,animal,produit laitier,matière grasse laitière concentrée,Bos taurus,matière grasse lactique purifiée,ghee,intermediate,clarified,liquid-fat,,,,,true,,,,FOODON:0330257,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-FROMAGEFRAIS-000001,Fromage frais,Fresh cheese,fromage frais,fresh cheese,Bos taurus,Animalia,animal,produit laitier,fromage frais,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-MOZZARELLA-000001,Mozzarella,Mozzarella,mozzarella,mozzarella,Bos taurus,Animalia,animal,produit laitier,fromage frais,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-RICOTTA-000001,Ricotta,Ricotta,ricotta,ricotta,Bos taurus,Animalia,animal,produit laitier,fromage frais,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-MASCARPONE-000001,Mascarpone,Mascarpone,mascarpone,mascarpone,Bos taurus,Animalia,animal,produit laitier,fromage frais,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-CHVREFRAIS-000001,Chèvre frais,Fresh goat cheese,chèvre frais,fresh goat cheese,Capra hircus,Animalia,animal,produit laitier,fromage de chèvre,Capra hircus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-FETA-000001,Feta,Feta,feta,feta,Ovis aries,Animalia,animal,produit laitier,fromage de brebis,Ovis aries,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-PARMIGIANORE-000001,Parmigiano Reggiano,Parmigiano Reggiano,parmigiano reggiano,parmigiano reggiano,Bos taurus,Animalia,animal,produit laitier,fromage à pâte dure,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-PECORINOROMA-000001,Pecorino Romano,Pecorino Romano,pecorino romano,pecorino romano,Ovis aries,Animalia,animal,produit laitier,fromage à pâte dure,Ovis aries,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-COMT-000001,Comté,Comté,comté,comté,Bos taurus,Animalia,animal,produit laitier,fromage à pâte pressée,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-EMMENTAL-000001,Emmental,Emmental,emmental,emmental,Bos taurus,Animalia,animal,produit laitier,fromage à pâte pressée,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-GRUYRE-000001,Gruyère,Gruyère,gruyère,gruyère,Bos taurus,Animalia,animal,produit laitier,fromage à pâte pressée,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-CAMEMBERT-000001,Camembert,Camembert,camembert,camembert,Bos taurus,Animalia,animal,produit laitier,fromage à pâte molle,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-BRIE-000001,Brie,Brie,brie,brie,Bos taurus,Animalia,animal,produit laitier,fromage à pâte molle,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-ROQUEFORT-000001,Roquefort,Roquefort,roquefort,roquefort,Ovis aries,Animalia,animal,produit laitier,fromage persillé,Ovis aries,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-CHEDDAR-000001,Cheddar,Cheddar,cheddar,cheddar,Bos taurus,Animalia,animal,produit laitier,fromage à pâte dure,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-GORGONZOLA-000001,Gorgonzola,Gorgonzola,gorgonzola,gorgonzola,Bos taurus,Animalia,animal,produit laitier,fromage persillé,Bos taurus,caillebotte,fromage,intermediate,fermented,solid,true,,,,,,,,FOODON:0330262,,,,,,milk,Allergène : lait (UE 1169/2011),FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-YAOURTNATURE-000001,Yaourt nature,Plain yogurt,yaourt nature,plain yogurt,Bos taurus,Animalia,animal,produit laitier fermenté,yaourt/lait fermenté,Bos taurus,lait fermenté,produit laitier fermenté,intermediate,fermented,gel,true,,,,,,,,FOODON:0330264,,,,,,milk,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-YAOURTGREC-000001,Yaourt grec,Greek yogurt,yaourt grec,greek yogurt,Bos taurus,Animalia,animal,produit laitier fermenté,yaourt/lait fermenté,Bos taurus,lait fermenté,produit laitier fermenté,intermediate,fermented,gel,true,,,,,,,,FOODON:0330264,,,,,,milk,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-KFIR-000001,Kéfir,Kefir,kéfir,kefir,Bos taurus,Animalia,animal,produit laitier fermenté,yaourt/lait fermenté,Bos taurus,lait fermenté,produit laitier fermenté,intermediate,fermented,liquid,true,,,,,,,,FOODON:0330264,,,,,,milk,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-SKYR-000001,Skyr,Skyr,skyr,skyr,Bos taurus,Animalia,animal,produit laitier fermenté,yaourt/lait fermenté,Bos taurus,lait fermenté,produit laitier fermenté,intermediate,fermented,gel,true,,,,,,,,FOODON:0330264,,,,,,milk,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-LAITRIBOT-000001,Lait ribot,Cultured buttermilk,lait ribot,cultured buttermilk,Bos taurus,Animalia,animal,produit laitier fermenté,yaourt/lait fermenté,Bos taurus,lait fermenté,produit laitier fermenté,intermediate,fermented,liquid,true,,,,,,,,FOODON:0330264,,,,,,milk,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-LASSINATURE-000001,Lassi nature,Plain lassi,lassi nature,plain lassi,Bos taurus,Animalia,animal,produit laitier fermenté,yaourt/lait fermenté,Bos taurus,lait fermenté,produit laitier fermenté,intermediate,fermented,liquid,true,,,,,,,,FOODON:0330264,,,,,,milk,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-UFDEPOULE-000001,Œuf de poule,Chicken egg,œuf|œufs,egg|eggs,Gallus gallus domesticus,Animalia,animal,œuf,œuf entier,Gallus gallus domesticus,œuf entier,œuf frais,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,22000,,,eggs,Allergène œuf (UE 1169/2011),FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-JAUNEDUF-000001,Jaune d'œuf,Egg yolk,jaune|jaune d'œuf de poule,yolk|egg yolk,Gallus gallus domesticus,Animalia,animal,œuf,composant d'œuf,Gallus gallus domesticus,jaune,jaune d'œuf,intermediate,separated,liquid,,,,,,,,,FOODON:0330264,,,,,,eggs,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-BLANCDUF-000001,Blanc d'œuf,Egg white,blanc|blanc d'œuf|albumen,egg white|albumen,Gallus gallus domesticus,Animalia,animal,œuf,composant d'œuf,Gallus gallus domesticus,blanc,blanc d'œuf,intermediate,separated,liquid,,,,,,,,,FOODON:0330265,,,,,,eggs,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-UFDECANE-000001,Œuf de cane,Duck egg,œuf de cane,duck egg,Anas platyrhynchos,Animalia,animal,œuf,œuf entier,Anas platyrhynchos,œuf entier,œuf frais,raw,fresh,whole,,,,,,,,,FOODON:0330266,,,,,,eggs,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-UFDECAILLE-000001,Œuf de caille,Quail egg,œuf de caille,quail egg,Coturnix coturnix,Animalia,animal,œuf,œuf entier,Coturnix coturnix,œuf entier,œuf frais,raw,fresh,whole,,,,,,,,,FOODON:0330266,,,,,,eggs,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-UFDOIE-000001,Œuf d'oie,Goose egg,œuf d'oie,goose egg,Anser anser,Animalia,animal,œuf,œuf entier,Anser anser,œuf entier,œuf frais,raw,fresh,whole,,,,,,,,,FOODON:0330266,,,,,,eggs,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SUCREBLANC-000001,Sucre blanc,White sugar,sucre blanc,white sugar,Saccharum officinarum,Plantae,ingrédient technique,sucre,sucrant,Saccharum officinarum,sève/suc,sucrant,raw,crystallized,powder,,,,,false,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SUCREROUX-000001,Sucre roux,Brown sugar,sucre roux,brown sugar,Saccharum officinarum,Plantae,ingrédient technique,sucre,sucrant,Saccharum officinarum,sève/suc,sucrant,raw,crystallized,powder,,,,,false,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CASSONADE-000001,Cassonade,Muscovado,cassonade,muscovado,Saccharum officinarum,Plantae,ingrédient technique,sucre,sucrant,Saccharum officinarum,sève/suc,sucrant,intermediate,powder,liquid,,,,,false,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SUCREGLACE-000001,Sucre glace,Powdered sugar,sucre glace,powdered sugar,Saccharum officinarum,Plantae,ingrédient technique,sucre,sucrant,Saccharum officinarum,sève/suc,sucrant,raw,crystallized,powder,,,,,false,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SUCRECANDI-000001,Sucre candi,Rock sugar,sucre candi,rock sugar,Saccharum officinarum,Plantae,ingrédient technique,sucre,sucrant,Saccharum officinarum,sève/suc,sucrant,raw,crystallized,powder,,,,,false,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SIROPDRABLE-000001,Sirop d'érable,Maple syrup,sirop d'érable,maple syrup,Acer saccharum,Plantae,ingrédient technique,sucre,sucrant,Acer saccharum,sève/suc,sucrant,intermediate,liquid,liquid,,,,,true,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-MIEL-000001,Miel,Honey,miel,honey,Apis mellifera,Plantae,ingrédient technique,sucre,sucrant,Apis mellifera,sève/suc,sucrant,intermediate,liquid,liquid,,,,,false,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SIROPDEGLUCO-000001,Sirop de glucose,Glucose syrup,sirop de glucose,glucose syrup,Zea mays,Plantae,ingrédient technique,sucre,sucrant,Zea mays,sève/suc,sucrant,intermediate,liquid,liquid,,,,,true,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SIROPDEFRUCT-000001,Sirop de fructose,Fructose syrup,sirop de fructose,fructose syrup,Zea mays,Plantae,ingrédient technique,sucre,sucrant,Zea mays,sève/suc,sucrant,intermediate,liquid,liquid,,,,,true,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SIROPDAGAVE-000001,Sirop d'agave,Agave syrup,sirop d'agave,agave syrup,Agave tequilana,Plantae,ingrédient technique,sucre,sucrant,Agave tequilana,sève/suc,sucrant,intermediate,liquid,liquid,,,,,true,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-MLASSE-000001,Mélasse,Molasses,mélasse,molasses,Saccharum officinarum,Plantae,ingrédient technique,sucre,sucrant,Saccharum officinarum,sève/suc,sucrant,intermediate,liquid,liquid,,,,,true,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SIROPDEBL-000001,Sirop de blé,Wheat syrup,sirop de blé,wheat syrup,Triticum aestivum,Plantae,ingrédient technique,sucre,sucrant,Triticum aestivum,sève/suc,sucrant,intermediate,liquid,liquid,,,,,true,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SIROPDERIZ-000001,Sirop de riz,Rice syrup,sirop de riz,rice syrup,Oryza sativa,Plantae,ingrédient technique,sucre,sucrant,Oryza sativa,sève/suc,sucrant,intermediate,liquid,liquid,,,,,true,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SUCREINVERTI-000001,Sucre inverti,Invert sugar,sucre inverti,invert sugar,Saccharum officinarum,Plantae,ingrédient technique,sucre,sucrant,Saccharum officinarum,sève/suc,sucrant,raw,crystallized,powder,,,,,true,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-DEXTROSE-000001,Dextrose,Dextrose,dextrose,dextrose,Zea mays,Plantae,ingrédient technique,sucre,sucrant,Zea mays,sève/suc,sucrant,raw,powder,powder,,,,,false,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-FRUCTOSE-000001,Fructose,Fructose,fructose,fructose,Zea mays,Plantae,ingrédient technique,sucre,sucrant,Zea mays,sève/suc,sucrant,raw,powder,powder,,,,,false,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SORBITOLE420-000001,Sorbitol (E420),Sorbitol,sorbitol (e420),sorbitol,Glucose hydrogéné,Synthétique,ingrédient technique,polyol,polyol,,,polyol,intermediate,processed,powder,,,,,,,,,FOODON:0331619,,,,,,,Additif alimentaire autorisé dans l'UE sous condition d'usage,FOODON|MAESTRO_INTERNAL,0.75,curated,
ING-TECH-MANNITOLE421-000001,Mannitol (E421),Mannitol,mannitol (e421),mannitol,Mannose hydrogéné,Synthétique,ingrédient technique,polyol,polyol,,,polyol,intermediate,processed,powder,,,,,,,,,FOODON:0331619,,,,,,,Additif alimentaire autorisé dans l'UE sous condition d'usage,FOODON|MAESTRO_INTERNAL,0.75,curated,
ING-TECH-XYLITOLE967-000001,Xylitol (E967),Xylitol,xylitol (e967),xylitol,Xylose hydrogéné,Synthétique,ingrédient technique,polyol,polyol,,,polyol,intermediate,processed,powder,,,,,,,,,FOODON:0331619,,,,,,,Additif alimentaire autorisé dans l'UE sous condition d'usage,FOODON|MAESTRO_INTERNAL,0.75,curated,
ING-TECH-ERYTHRITOLE9-000001,Erythritol (E968),Erythritol,erythritol (e968),erythritol,Fermentation glucose,Synthétique,ingrédient technique,polyol,polyol,,,polyol,intermediate,processed,powder,,,,,,,,,FOODON:0331619,,,,,,,Additif alimentaire autorisé dans l'UE sous condition d'usage,FOODON|MAESTRO_INTERNAL,0.75,curated,
ING-TECH-MALTITOLE965-000001,Maltitol (E965),Maltitol,maltitol (e965),maltitol,Maltose hydrogéné,Synthétique,ingrédient technique,polyol,polyol,,,polyol,intermediate,processed,powder,,,,,,,,,FOODON:0331619,,,,,,,Additif alimentaire autorisé dans l'UE sous condition d'usage,FOODON|MAESTRO_INTERNAL,0.75,curated,
ING-TECH-HUILEDOLIVE-000001,Huile d'olive,Olive oil,huile d'olive,olive oil,Olea europaea,Plantae,ingrédient technique,matière grasse,huile végétale,olive,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,17010,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDOLIVEV-000001,Huile d'olive vierge extra,Extra virgin olive oil,huile d'olive vierge extra,extra virgin olive oil,Olea europaea,Plantae,ingrédient technique,matière grasse,huile végétale,olive,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDETOURN-000001,Huile de tournesol,Sunflower oil,huile de tournesol,sunflower oil,Helianthus annuus,Plantae,ingrédient technique,matière grasse,huile végétale,tournesol,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDECOLZA-000001,Huile de colza,Rapeseed oil,huile de colza,rapeseed oil,Brassica napus,Plantae,ingrédient technique,matière grasse,huile végétale,colza,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDEPALME-000001,Huile de palme,Palm oil,huile de palme,palm oil,Elaeis guineensis,Plantae,ingrédient technique,matière grasse,huile végétale,palme,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDENOIX-000001,Huile de noix,Walnut oil,huile de noix,walnut oil,Juglans regia,Plantae,ingrédient technique,matière grasse,huile végétale,noix,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,nuts,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDENOISE-000001,Huile de noisette,Hazelnut oil,huile de noisette,hazelnut oil,Corylus avellana,Plantae,ingrédient technique,matière grasse,huile végétale,noisette,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,nuts,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDAVOCAT-000001,Huile d'avocat,Avocado oil,huile d'avocat,avocado oil,Persea americana,Plantae,ingrédient technique,matière grasse,huile végétale,avocat,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDESSAME-000001,Huile de sésame,Sesame oil,huile de sésame,sesame oil,Sesamum indicum,Plantae,ingrédient technique,matière grasse,huile végétale,sésame,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,sesame,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDARACHI-000001,Huile d'arachide,Peanut oil,huile d'arachide,peanut oil,Arachis hypogaea,Plantae,ingrédient technique,matière grasse,huile végétale,arachide,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,peanuts,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDECOCO-000001,Huile de coco,Coconut oil,huile de coco,coconut oil,Cocos nucifera,Plantae,ingrédient technique,matière grasse,huile végétale,coco,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDELIN-000001,Huile de lin,Linseed oil,huile de lin,linseed oil,Linum usitatissimum,Plantae,ingrédient technique,matière grasse,huile végétale,lin,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDEPPINS-000001,Huile de pépins de raisin,Grapeseed oil,huile de pépins de raisin,grapeseed oil,Vitis vinifera,Plantae,ingrédient technique,matière grasse,huile végétale,pépin de raisin,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDECARTH-000001,Huile de carthame,Safflower oil,huile de carthame,safflower oil,Carthamus tinctorius,Plantae,ingrédient technique,matière grasse,huile végétale,carthame,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEDEMAS-000001,Huile de maïs,Corn oil,huile de maïs,corn oil,Zea mays,Plantae,ingrédient technique,matière grasse,huile végétale,maïs,graine/fruit,huile végétale,intermediate,extracted,liquid,,,,,,,,,FOODON:0330258,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-BEURREDECACA-000001,Beurre de cacao,Cocoa butter,beurre de cacao,cocoa butter,Theobroma cacao,Plantae,ingrédient technique,matière grasse,beurre végétal,Theobroma cacao,fève,beurre végétal,intermediate,pressed,solid,,,,,,,,,FOODON:0330259,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-GRAISSEDECAN-000001,Graisse de canard,Duck fat,graisse de canard,duck fat,Anas platyrhynchos,Animalia,ingrédient technique,matière grasse,graisse animale,Anas platyrhynchos,tissu adipeux,graisse animale,intermediate,rendered,semi-solid,,,,,,,,,FOODON:0330260,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-SAINDOUX-000001,Saindoux,Lard,saindoux,lard|pork fat,Sus scrofa domesticus,Animalia,ingrédient technique,matière grasse,graisse animale,Sus scrofa domesticus,tissu adipeux,graisse animale,intermediate,rendered,semi-solid,,,,,,,,,FOODON:0330261,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CACAOENPOUDR-000001,Cacao en poudre,Cocoa powder,cacao en poudre,cocoa powder,Theobroma cacao,Plantae,ingrédient technique,chocolat,powder,Theobroma cacao,fève,produit cacaoté,intermediate,processed,powder,,,,,,,,,FOODON:0330248,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-PTEDECACAO-000001,Pâte de cacao,Cocoa paste,pâte de cacao,cocoa paste,Theobroma cacao,Plantae,ingrédient technique,chocolat,paste,Theobroma cacao,fève,produit cacaoté,intermediate,processed,paste,,,,,,,,,FOODON:0330248,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CHOCOLATNOIR-000001,Chocolat noir 70%,Dark chocolate 70%,chocolat noir 70%,dark chocolate 70%,Theobroma cacao,Plantae,ingrédient technique,chocolat,couverture,Theobroma cacao,fève,produit cacaoté,intermediate,processed,couverture,,,,,,,,,FOODON:0330248,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
